type pcts
1 0.37554
2 0.00700
3 0.00219
4 0.61527
1 0.32368
2 0.02264
3 0.00291
4 0.65076
1 0.52296
2 0.06707
3 0.16138
4 0.24859
1 0.46689
2 0.02177
3 0.00270
4 0.50864
1 0.26550
2 0.36588
3 0.06297
4 0.30566
1 0.72887
2 0.07722
3 0.02014
4 0.17377
1 0.42336
2 0.03182
3 0.05663
4 0.48819
1 0.57214
2 0.02761
3 0.04214
4 0.35810
1 0.38976
2 0.06789
3 0.19327
4 0.34909
1 0.73367
2 0.03823
3 0.20358
4 0.02453
1 0.46568
2 0.07593
3 0.18879
4 0.26959
1 0.49787
2 0.09440
3 0.19438
4 0.21335
1 0.59472
2 0.02924
3 0.04514
4 0.33090
1 0.43362
2 0.12284
3 0.26157
4 0.18198
1 0.65670
2 0.04507
3 0.02023
4 0.27801
1 0.49898
2 0.10018
3 0.28685
4 0.11399
1 0.43716
2 0.00571
3 0.35401
4 0.20312
1 0.31825
2 0.06732
3 0.02607
4 0.58836
1 0.48501
2 0.07724
3 0.05850
4 0.37925
1 0.49499
2 0.06332
3 0.38504
4 0.05665
1 0.31358
2 0.01984
3 0.00380
4 0.66277
1 0.75611
2 0.02415
3 0.06078
4 0.15895
1 0.42864
2 0.08854
3 0.30643
4 0.17639
1 0.38610
2 0.05529
3 0.45198
4 0.10662
1 0.49132
2 0.02981
3 0.28446
4 0.19441
1 0.64228
2 0.02644
3 0.33006
4 0.00122
1 0.30399
2 0.02838
3 0.55821
4 0.10942
1 0.44413
2 0.08128
3 0.22909
4 0.24550
1 0.40542
2 0.17163
3 0.17069
4 0.25226
1 0.94811
2 0.00638
3 0.03840
4 0.00711
1 0.24750
2 0.51123
3 0.02463
4 0.21664
1 0.37390
2 0.02575
3 0.27093
4 0.32941
1 0.48647
2 0.03108
3 0.04368
4 0.43876
1 0.01689
2 0.00237
3 0.00246
4 0.97828
1 0.41791
2 0.07881
3 0.38433
4 0.11895
1 0.22688
2 0.00316
3 0.28683
4 0.48313
1 0.46147
2 0.01020
3 0.40322
4 0.12510
1 0.69624
2 0.07010
3 0.01349
4 0.22017
1 0.45678
2 0.07827
3 0.25818
4 0.20677
1 0.46331
2 0.08902
3 0.32058
4 0.12710
1 0.38509
2 0.01143
3 0.27883
4 0.32465
1 0.36406
2 0.00457
3 0.08451
4 0.54687
1 0.29660
2 0.01441
3 0.09015
4 0.59884
1 0.94208
2 0.00699
3 0.00247
4 0.04846
1 0.40869
2 0.01275
3 0.18173
4 0.39684
1 0.25964
2 0.39369
3 0.15299
4 0.19369
1 0.65930
2 0.23622
3 0.07578
4 0.02871
1 0.65708
2 0.24174
3 0.07400
4 0.02718
1 0.61938
2 0.06158
3 0.13305
4 0.18599
1 0.42324
2 0.01257
3 0.04007
4 0.52412
1 0.48002
2 0.02648
3 0.03959
4 0.45391
1 0.74899
2 0.03670
3 0.05340
4 0.16092
1 0.48756
2 0.04061
3 0.03818
4 0.43365
1 0.72237
2 0.14632
3 0.02743
4 0.10387
1 0.38362
2 0.00802
3 0.00296
4 0.60541
1 0.93501
2 0.01236
3 0.02954
4 0.02310
1 0.23650
2 0.08767
3 0.55511
4 0.12072
1 0.31090
2 0.01708
3 0.00137
4 0.67066
1 0.37356
2 0.01975
3 0.00269
4 0.60401
1 0.44700
2 0.01910
3 0.12048
4 0.41342
1 0.38446
2 0.00890
3 0.00249
4 0.60415
1 0.51803
2 0.08017
3 0.17327
4 0.22853
1 0.51212
2 0.03561
3 0.36380
4 0.08847
1 0.46678
2 0.08939
3 0.26143
4 0.18240
1 0.62395
2 0.03836
3 0.11576
4 0.22193
1 0.49035
2 0.02516
3 0.04095
4 0.44355
1 0.54834
2 0.28141
3 0.10497
4 0.06528
1 0.34137
2 0.01004
3 0.13151
4 0.51708
1 0.53830
2 0.08152
3 0.23298
4 0.14720
1 0.30892
2 0.05198
3 0.26317
4 0.37593
1 0.50063
2 0.08641
3 0.20036
4 0.21261
1 0.42264
2 0.06377
3 0.45139
4 0.06219
1 0.47060
2 0.09908
3 0.09202
4 0.33830
1 0.44270
2 0.03570
3 0.04577
4 0.47583
1 0.48356
2 0.09224
3 0.39142
4 0.03279
1 0.31618
2 0.00893
3 0.00307
4 0.67182
1 0.52748
2 0.09792
3 0.34714
4 0.02745
1 0.40433
2 0.03494
3 0.05921
4 0.50153
1 0.42102
2 0.07773
3 0.15644
4 0.34480
1 0.50706
2 0.07556
3 0.14930
4 0.26808
1 0.46722
2 0.08420
3 0.24467
4 0.20391
1 0.45786
2 0.06769
3 0.05856
4 0.41590
1 0.10566
2 0.70679
3 0.01089
4 0.17667
1 0.46987
2 0.08634
3 0.22455
4 0.21925
1 0.45308
2 0.02089
3 0.03336
4 0.49268
1 0.53975
2 0.08676
3 0.18920
4 0.18429
1 0.54889
2 0.28250
3 0.10496
4 0.06365
1 0.93203
2 0.02703
3 0.03725
4 0.00368
1 0.64684
2 0.07762
3 0.04465
4 0.23089
1 0.39707
2 0.14124
3 0.35994
4 0.10174
1 0.34555
2 0.01432
3 0.00215
4 0.63798
1 0.25937
2 0.01510
3 0.70469
4 0.02084
1 0.54909
2 0.38839
3 0.05527
4 0.00725
1 0.57951
2 0.15533
3 0.19795
4 0.06721
1 0.42121
2 0.09373
3 0.33180
4 0.15326
1 0.73129
2 0.02516
3 0.02104
4 0.22251
1 0.54819
2 0.28193
3 0.10353
4 0.06635
1 0.39857
2 0.01271
3 0.02979
4 0.55893
1 0.35104
2 0.11997
3 0.44093
4 0.08807
1 0.83487
2 0.04740
3 0.10560
4 0.01213
1 0.34038
2 0.00987
3 0.00232
4 0.64744
1 0.48160
2 0.08065
3 0.23203
4 0.20572
1 0.47202
2 0.09013
3 0.30940
4 0.12844
1 0.45785
2 0.09070
3 0.23040
4 0.22105
1 0.34300
2 0.01399
3 0.00683
4 0.63618
1 0.84512
2 0.03201
3 0.04117
4 0.08170
1 0.35393
2 0.11199
3 0.46747
4 0.06661
1 0.35353
2 0.05766
3 0.52067
4 0.06814
1 0.43253
2 0.05403
3 0.16064
4 0.35281
1 0.74760
2 0.08562
3 0.14090
4 0.02588
1 0.42949
2 0.02610
3 0.34908
4 0.19533
1 0.11223
2 0.54886
3 0.14290
4 0.19601
1 0.50468
2 0.14440
3 0.04554
4 0.30538
1 0.16048
2 0.01158
3 0.00264
4 0.82531
1 0.41779
2 0.01602
3 0.09456
4 0.47163
1 0.86735
2 0.02808
3 0.03495
4 0.06963
1 0.23937
2 0.62228
3 0.02067
4 0.11768
1 0.43744
2 0.01234
3 0.48538
4 0.06483
1 0.41983
2 0.01325
3 0.11643
4 0.45049
1 0.49867
2 0.06677
3 0.18362
4 0.25094
1 0.49827
2 0.10188
3 0.29643
4 0.10342
1 0.41693
2 0.01377
3 0.00207
4 0.56723
1 0.42343
2 0.08263
3 0.27828
4 0.21565
1 0.47146
2 0.10504
3 0.06273
4 0.36077
1 0.91171
2 0.01078
3 0.06255
4 0.01495
1 0.35186
2 0.00423
3 0.00370
4 0.64020
1 0.48289
2 0.03962
3 0.06047
4 0.41702
1 0.50822
2 0.08573
3 0.27382
4 0.13223
1 0.52807
2 0.06112
3 0.06369
4 0.34712
1 0.70344
2 0.00868
3 0.17171
4 0.11617
1 0.98735
2 0.00272
3 0.00129
4 0.00863
1 0.55034
2 0.04898
3 0.05521
4 0.34548
1 0.44003
2 0.09306
3 0.24852
4 0.21839
1 0.96613
2 0.00135
3 0.02311
4 0.00941
1 0.28964
2 0.07076
3 0.27088
4 0.36871
1 0.54157
2 0.05522
3 0.10489
4 0.29832
1 0.53159
2 0.09504
3 0.21974
4 0.15363
1 0.16284
2 0.00752
3 0.25362
4 0.57602
1 0.46051
2 0.01078
3 0.00181
4 0.52691
1 0.45455
2 0.07738
3 0.23494
4 0.23314
1 0.51284
2 0.09611
3 0.31260
4 0.07846
1 0.43824
2 0.10299
3 0.35672
4 0.10205
1 0.49103
2 0.03058
3 0.05483
4 0.42357
1 0.45649
2 0.09744
3 0.33506
4 0.11100
1 0.54172
2 0.03513
3 0.20766
4 0.21549
1 0.45974
2 0.22573
3 0.10581
4 0.20872
1 0.39438
2 0.09460
3 0.32848
4 0.18255
1 0.32212
2 0.00887
3 0.00265
4 0.66636
1 0.38721
2 0.08290
3 0.44747
4 0.08242
1 0.66177
2 0.08870
3 0.10131
4 0.14821
1 0.56001
2 0.28549
3 0.09383
4 0.06067
1 0.35543
2 0.12656
3 0.47589
4 0.04211
1 0.44083
2 0.08749
3 0.30329
4 0.16839
1 0.49132
2 0.07056
3 0.31065
4 0.12747
1 0.41196
2 0.00977
3 0.03545
4 0.54282
1 0.42181
2 0.09284
3 0.26958
4 0.21577
1 0.42858
2 0.41304
3 0.02290
4 0.13547
1 0.00003
2 0.00001
3 0.00007
4 0.99989
1 0.09526
2 0.39925
3 0.46906
4 0.03644
1 0.47823
2 0.01021
3 0.32983
4 0.18174
1 0.32246
2 0.01771
3 0.00176
4 0.65806
1 0.45716
2 0.02838
3 0.04598
4 0.46848
1 0.46928
2 0.01430
3 0.18662
4 0.32980
1 0.48278
2 0.08108
3 0.29879
4 0.13735
1 0.76210
2 0.03018
3 0.01477
4 0.19295
1 0.47798
2 0.01845
3 0.00699
4 0.49659
1 0.05812
2 0.30288
3 0.37464
4 0.26436
1 0.33194
2 0.01134
3 0.00282
4 0.65390
1 0.68581
2 0.01045
3 0.00596
4 0.29778
1 0.39872
2 0.00728
3 0.22630
4 0.36770
1 0.51948
2 0.06820
3 0.18732
4 0.22501
1 0.45590
2 0.00736
3 0.07749
4 0.45924
1 0.34583
2 0.01688
3 0.54076
4 0.09654
1 0.42488
2 0.06773
3 0.20029
4 0.30710
1 0.45257
2 0.06793
3 0.18552
4 0.29398
1 0.46247
2 0.02240
3 0.02224
4 0.49288
1 0.48089
2 0.09577
3 0.33811
4 0.08522
1 0.31094
2 0.00488
3 0.00092
4 0.68326
1 0.54441
2 0.09475
3 0.28154
4 0.07929
1 0.47843
2 0.01774
3 0.00212
4 0.50171
1 0.47355
2 0.01159
3 0.02865
4 0.48621
1 0.31244
2 0.00999
3 0.00220
4 0.67538
1 0.52072
2 0.07639
3 0.29762
4 0.10528
1 0.40908
2 0.02620
3 0.00658
4 0.55814
1 0.41753
2 0.08157
3 0.33954
4 0.16136
1 0.95875
2 0.03234
3 0.00809
4 0.00083
1 0.36556
2 0.00484
3 0.28960
4 0.34000
1 0.49142
2 0.08730
3 0.27984
4 0.14144
1 0.36104
2 0.01037
3 0.00242
4 0.62617
1 0.59683
2 0.13530
3 0.20560
4 0.06227
1 0.55476
2 0.06287
3 0.08533
4 0.29704
1 0.30363
2 0.03689
3 0.03409
4 0.62539
1 0.31133
2 0.07655
3 0.46630
4 0.14582
1 0.33480
2 0.00982
3 0.00339
4 0.65200
1 0.42768
2 0.11121
3 0.28677
4 0.17434
1 0.34286
2 0.01607
3 0.00354
4 0.63753
1 0.29480
2 0.00823
3 0.00327
4 0.69370
1 0.51037
2 0.02236
3 0.03547
4 0.43180
1 0.54336
2 0.04806
3 0.05835
4 0.35023
1 0.41192
2 0.08982
3 0.30995
4 0.18830
1 0.38855
2 0.01864
3 0.00373
4 0.58908
1 0.99143
1 0.43121
2 0.00989
3 0.00245
4 0.55645
1 0.37478
2 0.01108
3 0.00485
4 0.60928
1 0.46504
2 0.08599
3 0.29045
4 0.15853
1 0.97071
2 0.00704
3 0.00254
4 0.01971
1 0.31768
2 0.11256
3 0.48330
4 0.08645
1 0.48208
2 0.03421
3 0.29539
4 0.18832
1 0.46146
2 0.07713
3 0.19848
4 0.26294
1 0.90676
2 0.02018
3 0.02062
4 0.05243
1 0.40828
2 0.07335
3 0.34290
4 0.17547
1 0.19844
2 0.13060
3 0.59903
4 0.07193
1 0.48991
2 0.03672
3 0.34156
4 0.13181
1 0.33759
2 0.03236
3 0.07966
4 0.55040
1 0.47253
2 0.00844
3 0.07106
4 0.44798
1 0.55263
2 0.09567
3 0.24180
4 0.10990
1 0.41281
2 0.07872
3 0.17428
4 0.33419
1 0.49064
2 0.08384
3 0.17166
4 0.25386
1 0.47100
2 0.07317
3 0.19181
4 0.26401
1 0.54503
2 0.09609
3 0.24409
4 0.11479
1 0.10702
2 0.01300
3 0.67171
4 0.20827
1 0.47378
2 0.00999
3 0.43761
4 0.07861
1 0.41766
2 0.01338
3 0.00182
4 0.56715
1 0.42175
2 0.11514
3 0.07024
4 0.39287
1 0.54705
2 0.07144
3 0.05327
4 0.32824
1 0.53105
2 0.01093
3 0.00517
4 0.45284
1 0.33366
2 0.00698
3 0.00388
4 0.65549
1 0.02721
2 0.03933
3 0.06327
4 0.87019
1 0.03151
2 0.04790
3 0.14317
4 0.77742
1 0.51685
2 0.02533
3 0.05724
4 0.40057
1 0.39289
2 0.01650
3 0.44518
4 0.14544
1 0.44146
2 0.01258
3 0.51930
4 0.02666
1 0.42756
2 0.06451
3 0.20824
4 0.29969
1 0.37425
2 0.00358
3 0.26279
4 0.35938
1 0.35167
2 0.05451
3 0.41796
4 0.17586
1 0.79865
2 0.02986
3 0.02809
4 0.14340
1 0.24360
2 0.14828
3 0.17072
4 0.43739
1 0.05861
2 0.84913
3 0.02350
4 0.06876
1 0.02795
2 0.01907
3 0.05604
4 0.89694
1 0.50564
2 0.11273
3 0.33866
4 0.04298
1 0.27019
2 0.07644
3 0.05718
4 0.59619
1 0.34970
2 0.02159
3 0.01437
4 0.61434
1 0.32587
2 0.00666
3 0.00111
4 0.66636
1 0.54638
2 0.07772
3 0.03317
4 0.34273
1 0.45826
2 0.09510
3 0.27018
4 0.17646
1 0.47124
2 0.08943
3 0.27738
4 0.16196
1 0.31405
2 0.00617
3 0.57134
4 0.10843
1 0.37763
2 0.01271
3 0.18981
4 0.41984
1 0.24657
2 0.39463
3 0.18052
4 0.17829
1 0.36209
2 0.00471
3 0.38575
4 0.24745
1 0.70314
2 0.03982
3 0.02377
4 0.23327
1 0.49458
2 0.12441
3 0.27189
4 0.10912
1 0.64121
2 0.08903
3 0.02955
4 0.24021
1 0.55720
2 0.05756
3 0.05232
4 0.33291
1 0.72182
2 0.03533
3 0.00706
4 0.23580
1 0.16957
2 0.00229
3 0.22467
4 0.60347
1 0.20098
2 0.52636
3 0.18597
4 0.08669
1 0.73758
2 0.06368
3 0.07734
4 0.12140
1 0.46380
2 0.09210
3 0.26091
4 0.18320
1 0.53142
2 0.06006
3 0.08553
4 0.32299
1 0.33476
2 0.00537
3 0.00502
4 0.65485
1 0.32670
2 0.08267
3 0.35150
4 0.23913
1 0.33673
2 0.00776
3 0.00412
4 0.65138
1 0.35016
2 0.00453
3 0.02048
4 0.62483
1 0.42661
2 0.10061
3 0.31121
4 0.16157
1 0.63721
2 0.24855
3 0.08058
4 0.03366
1 0.14358
2 0.18876
3 0.18420
4 0.48346
1 0.46315
2 0.08609
3 0.27651
4 0.17424
1 0.73487
2 0.06232
3 0.02656
4 0.17626
1 0.38176
2 0.30540
3 0.02869
4 0.28415
1 0.60337
2 0.05678
3 0.03052
4 0.30934
1 0.39483
2 0.01088
3 0.04533
4 0.54896
1 0.26574
2 0.02664
3 0.33714
4 0.37048
1 0.37062
2 0.00947
3 0.03655
4 0.58336
1 0.47278
2 0.09120
3 0.24702
4 0.18900
1 0.85370
2 0.04806
3 0.06465
4 0.03358
1 0.56513
2 0.08940
3 0.20871
4 0.13676
1 0.51103
2 0.03495
3 0.03459
4 0.41944
1 0.56374
2 0.09119
3 0.16943
4 0.17565
1 0.45316
2 0.09305
3 0.25407
4 0.19971
1 0.52511
2 0.02060
3 0.32379
4 0.13049
1 0.46104
2 0.01896
3 0.04438
4 0.47563
1 0.42677
2 0.02913
3 0.00481
4 0.53929
1 0.52367
2 0.10433
3 0.23724
4 0.13476
1 0.55149
2 0.10461
3 0.23334
4 0.11056
1 0.53045
2 0.10208
3 0.24816
4 0.11930
1 0.12148
2 0.00153
3 0.06435
4 0.81264
1 0.47744
2 0.09370
3 0.39532
4 0.03354
1 0.71428
2 0.02095
3 0.25715
4 0.00762
1 0.44188
2 0.05740
3 0.08816
4 0.41256
1 0.92185
2 0.01901
3 0.01499
4 0.04415
1 0.46122
2 0.09176
3 0.30117
4 0.14585
1 0.39539
2 0.10341
3 0.37797
4 0.12324
1 0.37413
2 0.00775
3 0.00204
4 0.61609
1 0.42765
2 0.16787
3 0.36772
4 0.03676
1 0.38623
2 0.00667
3 0.00117
4 0.60593
1 0.54580
2 0.03339
3 0.37768
4 0.04313
1 0.13806
2 0.56906
3 0.09890
4 0.19398
1 0.14220
2 0.70783
3 0.13728
4 0.01269
1 0.35638
2 0.07268
3 0.24149
4 0.32945
1 0.09668
2 0.89930
3 0.00256
4 0.00146
1 0.96982
2 0.01212
3 0.00558
4 0.01248
1 0.49300
2 0.03845
3 0.05975
4 0.40880
1 0.24360
2 0.21024
3 0.24810
4 0.29805
1 0.41904
2 0.06501
3 0.46213
4 0.05382
1 0.57109
2 0.04339
3 0.01959
4 0.36593
1 0.40035
2 0.08971
3 0.30467
4 0.20527
1 0.39184
2 0.55825
3 0.04332
4 0.00660
1 0.28444
2 0.00421
3 0.00096
4 0.71039
1 0.35100
2 0.01517
3 0.00128
4 0.63255
1 0.45825
2 0.07174
3 0.14566
4 0.32436
1 0.39941
2 0.11200
3 0.20089
4 0.28770
1 0.51248
2 0.08955
3 0.22253
4 0.17544
1 0.79951
2 0.00017
3 0.00010
4 0.20022
1 0.49398
2 0.08621
3 0.26660
4 0.15321
1 0.42545
2 0.00922
3 0.20054
4 0.36479
1 0.40129
2 0.00550
3 0.00253
4 0.59068
1 0.50969
2 0.06908
3 0.16049
4 0.26074
1 0.48691
2 0.09314
3 0.38577
4 0.03417
1 0.38238
2 0.01080
3 0.28546
4 0.32136
1 0.63571
2 0.09565
3 0.02670
4 0.24194
1 0.41072
2 0.01246
3 0.22685
4 0.34997
1 0.55698
2 0.08427
3 0.15864
4 0.20012
1 0.46108
2 0.11291
3 0.24497
4 0.18104
1 0.44418
2 0.08651
3 0.28581
4 0.18349
1 0.53537
2 0.04645
3 0.06479
4 0.35340
1 0.49819
2 0.05963
3 0.08388
4 0.35830
1 0.41840
2 0.00954
3 0.00145
4 0.57061
1 0.00000
2 0.00000
3 0.00000
4 1.00000
1 0.54563
2 0.05177
3 0.09068
4 0.31193
1 0.52474
2 0.02541
3 0.04117
4 0.40868
1 0.47042
2 0.01319
3 0.00363
4 0.51276
1 0.25987
2 0.00747
3 0.00226
4 0.73039
1 0.43398
2 0.07298
3 0.30997
4 0.18308
1 0.56448
2 0.08972
3 0.21852
4 0.12727
1 0.33184
2 0.00666
3 0.00610
4 0.65541
1 0.45749
2 0.02080
3 0.00376
4 0.51795
1 0.56332
2 0.08366
3 0.21138
4 0.14164
1 0.44056
2 0.02590
3 0.00438
4 0.52915
1 0.37590
2 0.00943
3 0.00144
4 0.61323
1 0.94695
2 0.00904
3 0.00453
4 0.03948
1 0.15075
2 0.34118
3 0.17902
4 0.32905
1 0.58053
2 0.04305
3 0.15062
4 0.22580
1 0.20778
2 0.50178
3 0.03058
4 0.25987
1 0.45477
2 0.01559
3 0.00932
4 0.52033
1 0.51224
2 0.02483
3 0.03997
4 0.42295
1 0.76844
2 0.09477
3 0.12864
4 0.00815
1 0.55534
2 0.07278
3 0.25885
4 0.11303
1 0.43275
2 0.07141
3 0.21687
4 0.27898
1 0.45494
2 0.01193
3 0.03820
4 0.49493
1 0.44693
2 0.06840
3 0.38039
4 0.10427
1 0.31445
2 0.00766
3 0.00297
4 0.67492
1 0.91684
2 0.02338
3 0.02029
4 0.03950
1 0.67877
2 0.16727
3 0.04773
4 0.10622
1 0.27116
2 0.33666
3 0.07595
4 0.31624
1 0.37876
2 0.01358
3 0.00197
4 0.60569
1 0.45508
2 0.04308
3 0.46620
4 0.03564
1 0.71131
2 0.03662
3 0.03338
4 0.21869
1 0.48405
2 0.09486
3 0.36636
4 0.05472
1 0.40204
2 0.10742
3 0.21468
4 0.27586
1 0.95307
2 0.01076
3 0.00824
4 0.02794
1 0.21763
2 0.00143
3 0.00096
4 0.77998
1 0.45458
2 0.04127
3 0.04256
4 0.46159
1 0.38876
2 0.00638
3 0.00998
4 0.59488
1 0.36639
2 0.00657
3 0.00554
4 0.62150
1 0.13265
2 0.68661
3 0.00818
4 0.17255
1 0.37153
2 0.00585
3 0.55072
4 0.07189
1 0.27072
2 0.08374
3 0.04146
4 0.60409
1 0.26466
2 0.42190
3 0.18812
4 0.12532
1 0.47148
2 0.09832
3 0.21982
4 0.21038
1 0.39278
2 0.01775
3 0.00578
4 0.58369
1 0.45886
2 0.01404
3 0.00419
4 0.52291
1 0.40137
2 0.02639
3 0.03759
4 0.53465
1 0.33397
2 0.02192
3 0.01180
4 0.63230
1 0.28696
2 0.14165
3 0.40890
4 0.16249
1 0.52548
2 0.01652
3 0.05152
4 0.40649
1 0.39210
2 0.07687
3 0.15559
4 0.37544
1 0.50961
2 0.08812
3 0.22237
4 0.17990
1 0.30307
2 0.01823
3 0.05456
4 0.62414
1 0.63797
2 0.25523
3 0.07729
4 0.02951
1 0.53883
2 0.08977
3 0.28374
4 0.08767
1 0.46519
2 0.07814
3 0.27795
4 0.17872
1 0.50507
2 0.05204
3 0.06181
4 0.38108
1 0.37782
2 0.01106
3 0.00557
4 0.60555
1 0.34669
2 0.00561
3 0.00679
4 0.64091
1 0.47206
2 0.04272
3 0.07015
4 0.41507
1 0.26074
2 0.03452
3 0.00220
4 0.70255
1 0.40961
2 0.00436
3 0.03119
4 0.55484
1 0.78717
2 0.04900
3 0.06794
4 0.09590
1 0.47931
2 0.03335
3 0.04510
4 0.44224
1 0.42540
2 0.06472
3 0.32716
4 0.18272
1 0.43172
2 0.09341
3 0.30121
4 0.17366
1 0.77676
2 0.04239
3 0.09723
4 0.08362
1 0.53273
2 0.03528
3 0.03746
4 0.39453
1 0.36160
2 0.00696
3 0.26294
4 0.36850
1 0.51940
2 0.09693
3 0.26304
4 0.12063
1 0.50127
2 0.09594
3 0.26163
4 0.14115
1 0.46719
2 0.09614
3 0.27438
4 0.16229
1 0.32794
2 0.00957
3 0.48191
4 0.18059
1 0.44065
2 0.05589
3 0.41797
4 0.08548
1 0.69142
2 0.13305
3 0.17072
4 0.00482
1 0.36200
2 0.02039
3 0.01851
4 0.59910
1 0.40076
2 0.01646
3 0.00155
4 0.58123
1 0.32927
2 0.02320
3 0.00577
4 0.64177
1 0.24438
2 0.02815
3 0.61716
4 0.11031
1 0.44110
2 0.09343
3 0.30262
4 0.16285
1 0.36853
2 0.17716
3 0.26684
4 0.18747
1 0.46266
2 0.08783
3 0.29322
4 0.15630
1 0.43221
2 0.01468
3 0.00210
4 0.55100
1 0.55266
2 0.06717
3 0.14180
4 0.23838
1 0.47073
2 0.00884
3 0.39360
4 0.12682
1 0.31436
2 0.01852
3 0.28038
4 0.38674
1 0.84909
2 0.04377
3 0.09246
4 0.01469
1 0.31756
2 0.01093
3 0.00139
4 0.67013
1 0.41287
2 0.01158
3 0.33990
4 0.23566
1 0.44278
2 0.08708
3 0.34565
4 0.12449
1 0.32520
2 0.07796
3 0.55896
4 0.03788
1 0.41676
2 0.00571
3 0.23550
4 0.34203
1 0.42701
2 0.00457
3 0.00134
4 0.56709
1 0.36280
2 0.00743
3 0.00146
4 0.62832
1 0.30729
2 0.01331
3 0.55657
4 0.12282
1 0.99228
2 0.00289
3 0.00034
4 0.00450
1 0.34352
2 0.05290
3 0.00914
4 0.59444
1 0.31368
2 0.01100
3 0.57915
4 0.09616
1 0.47798
2 0.08299
3 0.28822
4 0.15082
1 0.35205
2 0.01927
3 0.55796
4 0.07072
1 0.40394
2 0.01406
3 0.19822
4 0.38379
1 0.12175
2 0.00154
3 0.06300
4 0.81371
1 0.45593
2 0.00511
3 0.01483
4 0.52412
1 0.15671
2 0.26969
3 0.34427
4 0.22933
1 0.45890
2 0.02785
3 0.05993
4 0.45332
1 0.40182
2 0.09519
3 0.40232
4 0.10067
1 0.77654
2 0.03030
3 0.11415
4 0.07901
1 0.34392
2 0.01680
3 0.00134
4 0.63794
1 0.33256
2 0.01058
3 0.00947
4 0.64739
1 0.83881
2 0.00005
3 0.00004
4 0.16110
1 0.40510
2 0.01081
3 0.00165
4 0.58244
1 0.13097
2 0.41916
3 0.22601
4 0.22386
1 0.46220
2 0.09451
3 0.30841
4 0.13488
1 0.21870
2 0.70714
3 0.02168
4 0.05248
1 0.50266
2 0.02126
3 0.00290
4 0.47319
1 0.57866
2 0.04418
3 0.05521
4 0.32194
1 0.34002
2 0.00664
3 0.24266
4 0.41068
1 0.49849
2 0.10035
3 0.26771
4 0.13345
1 0.31213
2 0.01834
3 0.00638
4 0.66315
1 0.31844
2 0.27334
3 0.05448
4 0.35375
1 0.46199
2 0.02392
3 0.03441
4 0.47968
1 0.41826
2 0.09877
3 0.06400
4 0.41896
1 0.58170
2 0.10122
3 0.01538
4 0.30169
1 0.41339
2 0.01637
3 0.47798
4 0.09226
1 0.39200
2 0.01538
3 0.51495
4 0.07766
1 0.75859
2 0.17047
3 0.05064
4 0.02031
1 0.46929
2 0.02504
3 0.07154
4 0.43414
1 0.13977
2 0.39314
3 0.17432
4 0.29277
1 0.39866
2 0.01686
3 0.00345
4 0.58103
1 0.28090
2 0.00921
3 0.00391
4 0.70597
1 0.18089
2 0.55503
3 0.07915
4 0.18493
1 0.83948
2 0.03259
3 0.06271
4 0.06521
1 0.41210
2 0.01358
3 0.48125
4 0.09307
1 0.52410
2 0.01573
3 0.20021
4 0.25997
1 0.41214
2 0.01640
3 0.48082
4 0.09064
1 0.53385
2 0.04586
3 0.06081
4 0.35948
1 0.33134
2 0.01023
3 0.00369
4 0.65474
1 0.36799
2 0.01167
3 0.00230
4 0.61804
1 0.27445
2 0.00541
3 0.00191
4 0.71823
1 0.58796
2 0.04967
3 0.01867
4 0.34370
1 0.42664
2 0.10420
3 0.06318
4 0.40598
1 0.51161
2 0.02347
3 0.02340
4 0.44152
1 0.44161
2 0.01931
3 0.06131
4 0.47778
1 0.48256
2 0.02724
3 0.04297
4 0.44723
1 0.57240
2 0.05978
3 0.02177
4 0.34604
1 0.34771
2 0.02402
3 0.01555
4 0.61272
1 0.55358
2 0.03055
3 0.03672
4 0.37915
1 0.69371
2 0.05243
3 0.01826
4 0.23560
1 0.46568
2 0.00012
3 0.00007
4 0.53413
1 0.40209
2 0.01436
3 0.00908
4 0.57447
1 0.41340
2 0.01084
3 0.28844
4 0.28732
1 0.18864
2 0.47023
3 0.01191
4 0.32922
1 0.70524
2 0.02537
3 0.17798
4 0.09140
1 0.34660
2 0.00837
3 0.00236
4 0.64268
1 0.45513
2 0.04005
3 0.18637
4 0.31845
1 0.96970
2 0.00677
3 0.00671
4 0.01682
1 0.39843
2 0.01708
3 0.49156
4 0.09292
1 0.45553
2 0.04246
3 0.06421
4 0.43779
1 0.60361
2 0.00109
3 0.10688
4 0.28842
1 0.46099
2 0.00982
3 0.00235
4 0.52685
1 0.46602
2 0.07606
3 0.31803
4 0.13990
1 0.46874
2 0.01805
3 0.00957
4 0.50363
1 0.44200
2 0.05649
3 0.10628
4 0.39523
1 0.38563
2 0.18262
3 0.10669
4 0.32506
1 0.70748
2 0.08393
3 0.04482
4 0.16376
1 0.31868
2 0.00513
3 0.58383
4 0.09236
1 0.53743
2 0.11529
3 0.06172
4 0.28556
1 0.37294
2 0.01962
3 0.30809
4 0.29935
1 0.32587
2 0.01554
3 0.57219
4 0.08640
1 0.41113
2 0.00937
3 0.00156
4 0.57793
1 0.11692
2 0.68748
3 0.00861
4 0.18699
1 0.54671
2 0.04633
3 0.05607
4 0.35090
1 0.59903
2 0.00009
3 0.00006
4 0.40082
1 0.65933
2 0.10079
3 0.07219
4 0.16768
1 0.66771
2 0.09817
